PitcherID,Season,PitcherTeam,FB,GB,IFFB,LD,Center,Oppo,Pull,Barrel,FlareBurner,SolidContact,Topped,Under,Weak,xwOBAcon
456696,2017,ARI,16.0,21.0,5.0,16.0,21.0,15.0,22.0,5.0,12.0,3.0,19.0,18.0,1.0,0.40958620689655173
456696,2017,LAA,24.0,46.0,6.0,18.0,26.0,34.0,31.0,2.0,25.0,4.0,30.0,27.0,5.0,0.30634408602150537
456696,2018,CIN,49.0,57.0,22.0,39.0,45.0,53.0,66.0,6.0,40.0,17.0,46.0,53.0,4.0,0.3324819277108434
456696,2019,CIN,37.0,39.0,10.0,38.0,36.0,39.0,48.0,11.0,37.0,4.0,22.0,42.0,3.0,0.40230252100840336
456701,2015,CIN,7.0,26.0,1.0,10.0,13.0,15.0,16.0,5.0,10.0,1.0,17.0,5.0,1.0,0.4601282051282051
456701,2016,CIN,11.0,35.0,4.0,25.0,27.0,16.0,32.0,6.0,27.0,1.0,26.0,13.0,0.0,0.428
456701,2017,CIN,53.0,138.0,17.0,95.0,91.0,88.0,123.0,14.0,102.0,15.0,99.0,55.0,13.0,0.3953053691275168
456701,2018,CIN,81.0,168.0,25.0,110.0,108.0,102.0,174.0,33.0,96.0,38.0,120.0,76.0,15.0,0.4121164021164021
456701,2019,KC,58.0,124.0,15.0,71.0,64.0,70.0,134.0,16.0,81.0,16.0,80.0,55.0,3.0,0.39610756972111555
456701,2019,OAK,52.0,98.0,20.0,52.0,54.0,82.0,86.0,12.0,57.0,14.0,70.0,62.0,5.0,0.34933181818181813
456701,2020,MIN,4.0,8.0,1.0,9.0,9.0,4.0,9.0,1.0,6.0,2.0,8.0,5.0,0.0,0.3885
456713,2016,TEX,33.0,75.0,13.0,46.0,46.0,52.0,62.0,7.0,40.0,8.0,58.0,45.0,7.0,0.318
456713,2017,TEX,39.0,62.0,18.0,40.0,42.0,50.0,58.0,10.0,42.0,5.0,43.0,48.0,11.0,0.3612955974842767
456713,2018,TEX,16.0,35.0,3.0,19.0,17.0,34.0,22.0,3.0,17.0,6.0,30.0,16.0,1.0,0.3567397260273973
456713,2021,TEX,5.0,3.0,1.0,2.0,0.0,4.0,7.0,2.0,0.0,1.0,3.0,5.0,0.0,0.39936363636363637
456713,2022,MIL,22.0,25.0,3.0,5.0,13.0,19.0,23.0,5.0,7.0,7.0,22.0,13.0,1.0,0.36454545454545456
456713,2022,TEX,29.0,38.0,7.0,20.0,27.0,39.0,28.0,3.0,23.0,6.0,24.0,34.0,3.0,0.2980430107526882
456776,2015,NYM,15.0,46.0,9.0,22.0,22.0,25.0,45.0,6.0,17.0,4.0,38.0,23.0,3.0,0.32486813186813185
457117,2015,TB,27.0,21.0,7.0,14.0,19.0,24.0,26.0,7.0,16.0,2.0,12.0,31.0,0.0,0.3428088235294118
457117,2017,TEX,4.0,7.0,4.0,5.0,5.0,6.0,9.0,0.0,5.0,2.0,4.0,7.0,1.0,0.29357894736842105
457429,2015,COL,20.0,46.0,6.0,30.0,34.0,37.0,31.0,4.0,26.0,5.0,34.0,24.0,1.0,0.3847553191489362
457429,2016,COL,21.0,55.0,4.0,28.0,25.0,24.0,56.0,6.0,20.0,8.0,41.0,25.0,6.0,0.3510754716981132
457429,2017,CLE,5.0,27.0,4.0,17.0,18.0,9.0,23.0,2.0,20.0,1.0,15.0,11.0,3.0,0.36642307692307696
457429,2018,MIL,7.0,15.0,5.0,6.0,6.0,9.0,14.0,7.0,6.0,0.0,9.0,9.0,1.0,0.44753125
457435,2015,CHC,4.0,21.0,1.0,7.0,15.0,6.0,12.0,2.0,6.0,0.0,20.0,3.0,1.0,0.36084375
457435,2015,TOR,0.0,2.0,0.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.6374000000000001
457435,2016,NYY,7.0,10.0,0.0,6.0,5.0,10.0,8.0,3.0,4.0,2.0,8.0,6.0,0.0,0.41582608695652173
457435,2016,PIT,2.0,4.0,0.0,4.0,2.0,4.0,4.0,,,,,,,
457448,2015,TEX,8.0,24.0,5.0,21.0,14.0,14.0,30.0,3.0,15.0,4.0,19.0,16.0,1.0,0.3280344827586207
457456,2015,LAA,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51
457456,2016,MIA,1.0,3.0,0.0,5.0,1.0,1.0,7.0,0.0,6.0,1.0,1.0,1.0,0.0,0.5166666666666667
457711,2015,PHI,61.0,117.0,17.0,71.0,66.0,70.0,112.0,11.0,74.0,18.0,79.0,60.0,8.0,0.36942
457711,2016,BOS,20.0,30.0,5.0,22.0,24.0,19.0,34.0,4.0,26.0,3.0,22.0,18.0,0.0,0.41878082191780824
457732,2015,NYY,7.0,13.0,4.0,6.0,11.0,10.0,9.0,3.0,7.0,2.0,9.0,8.0,1.0,0.3916
457732,2016,LAA,10.0,16.0,2.0,7.0,12.0,11.0,12.0,3.0,6.0,0.0,14.0,12.0,0.0,0.3538857142857143
457732,2016,PHI,21.0,39.0,8.0,27.0,18.0,35.0,42.0,11.0,25.0,2.0,25.0,26.0,2.0,0.4098571428571428
457732,2017,LAA,5.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,5.0,0.0,0.20363636363636364
457744,2015,MIN,30.0,42.0,7.0,30.0,27.0,41.0,41.0,4.0,25.0,6.0,34.0,32.0,4.0,0.3544857142857143
457754,2015,SD,8.0,5.0,2.0,5.0,3.0,8.0,9.0,3.0,2.0,0.0,4.0,11.0,0.0,0.3296
457754,2015,TEX,5.0,2.0,2.0,8.0,4.0,8.0,5.0,1.0,5.0,0.0,2.0,9.0,0.0,0.38399999999999995
457754,2018,CLE,6.0,11.0,0.0,6.0,11.0,3.0,9.0,2.0,8.0,1.0,7.0,4.0,1.0,0.4101304347826087
457754,2019,CLE,5.0,10.0,2.0,6.0,7.0,3.0,13.0,4.0,5.0,0.0,8.0,5.0,1.0,0.47926086956521735
457759,2021,LAD,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.6454000000000001
457768,2015,MIA,28.0,126.0,5.0,42.0,63.0,57.0,81.0,3.0,49.0,10.0,95.0,31.0,5.0,0.32112953367875646
457768,2016,MIA,9.0,25.0,3.0,13.0,16.0,16.0,18.0,4.0,12.0,0.0,24.0,10.0,0.0,0.36862
457768,2017,SF,12.0,35.0,3.0,18.0,21.0,18.0,27.0,4.0,21.0,2.0,21.0,14.0,3.0,0.3858
457779,2016,MIL,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.47700000000000004
457779,2016,SD,1.0,6.0,0.0,3.0,3.0,4.0,3.0,0.0,4.0,0.0,5.0,1.0,0.0,0.3628
457915,2015,CWS,0.0,2.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.29883333333333334
457915,2016,LAA,5.0,10.0,1.0,2.0,9.0,4.0,5.0,1.0,3.0,0.0,8.0,6.0,0.0,0.26855555555555555
457915,2017,MIA,12.0,36.0,7.0,14.0,19.0,16.0,32.0,4.0,20.0,2.0,25.0,16.0,2.0,0.3342028985507246
457915,2018,MIA,28.0,53.0,5.0,31.0,33.0,39.0,44.0,5.0,31.0,10.0,39.0,26.0,4.0,0.36821739130434783
457915,2019,TOR,11.0,11.0,2.0,14.0,11.0,14.0,12.0,4.0,12.0,2.0,8.0,10.0,1.0,0.4153243243243243
457915,2019,WSH,52.0,61.0,17.0,44.0,57.0,57.0,60.0,13.0,40.0,11.0,45.0,60.0,4.0,0.3446936416184971
457915,2020,WSH,18.0,14.0,4.0,14.0,18.0,14.0,18.0,4.0,12.0,3.0,11.0,19.0,0.0,0.36191836734693883
457915,2021,WSH,6.0,9.0,3.0,8.0,7.0,8.0,11.0,5.0,7.0,1.0,5.0,7.0,1.0,0.546923076923077
457918,2015,PIT,42.0,73.0,9.0,43.0,43.0,69.0,55.0,8.0,43.0,11.0,50.0,46.0,4.0,0.34748765432098766
457918,2015,SEA,72.0,153.0,29.0,98.0,96.0,111.0,145.0,16.0,96.0,19.0,122.0,80.0,11.0,0.3642674418604651
457918,2016,TOR,130.0,248.0,42.0,147.0,165.0,183.0,208.0,42.0,139.0,30.0,183.0,145.0,20.0,0.3717728085867621
457918,2017,TOR,96.0,209.0,23.0,110.0,118.0,146.0,162.0,19.0,108.0,26.0,146.0,105.0,29.0,0.34404618937644343
457918,2018,NYY,53.0,57.0,20.0,44.0,52.0,57.0,64.0,14.0,42.0,8.0,46.0,60.0,3.0,0.38647398843930636
457918,2018,TOR,80.0,138.0,27.0,60.0,86.0,99.0,120.0,28.0,69.0,10.0,104.0,83.0,9.0,0.3641650165016502
457918,2019,NYY,129.0,198.0,40.0,115.0,166.0,138.0,174.0,40.0,113.0,28.0,158.0,131.0,12.0,0.3851784232365145
457918,2020,NYY,32.0,61.0,12.0,32.0,40.0,28.0,69.0,7.0,33.0,6.0,45.0,42.0,4.0,0.31464963503649634
457918,2021,MIN,101.0,119.0,24.0,90.0,94.0,107.0,133.0,40.0,78.0,25.0,91.0,92.0,8.0,0.4115209580838324
457918,2021,STL,52.0,59.0,8.0,45.0,63.0,51.0,50.0,18.0,33.0,17.0,43.0,46.0,6.0,0.39104907975460124
458006,2015,CWS,19.0,65.0,5.0,22.0,29.0,34.0,41.0,5.0,19.0,3.0,56.0,22.0,4.0,0.29407339449541287
458006,2016,CWS,40.0,91.0,12.0,41.0,59.0,54.0,71.0,18.0,37.0,11.0,76.0,33.0,6.0,0.3949447513812155
458006,2017,WSH,25.0,77.0,13.0,34.0,36.0,47.0,66.0,5.0,33.0,5.0,60.0,33.0,7.0,0.29573426573426576
458006,2018,MIL,24.0,52.0,11.0,24.0,34.0,25.0,46.0,10.0,22.0,8.0,41.0,22.0,6.0,0.40834862385321097
458006,2019,MIL,28.0,88.0,12.0,41.0,51.0,41.0,77.0,10.0,39.0,9.0,67.0,34.0,7.0,0.3436024096385542
458537,2016,PIT,7.0,11.0,3.0,11.0,11.0,12.0,6.0,1.0,10.0,0.0,8.0,9.0,3.0,0.35796774193548386
458584,2015,TB,19.0,66.0,7.0,26.0,33.0,26.0,57.0,3.0,27.0,4.0,50.0,25.0,5.0,0.310140350877193
458584,2015,WSH,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,0.42412500000000003
458584,2016,TB,24.0,60.0,4.0,29.0,37.0,23.0,54.0,1.0,33.0,8.0,42.0,28.0,1.0,0.3246371681415929
458584,2017,TB,1.0,10.0,0.0,6.0,3.0,4.0,9.0,2.0,5.0,1.0,7.0,0.0,2.0,0.45
458584,2018,CWS,13.0,36.0,0.0,16.0,18.0,14.0,33.0,2.0,14.0,2.0,31.0,14.0,2.0,0.3046153846153846
458584,2018,MIL,2.0,13.0,1.0,9.0,7.0,7.0,11.0,1.0,11.0,0.0,10.0,3.0,0.0,0.36107999999999996
458584,2019,CHC,2.0,4.0,0.0,3.0,1.0,2.0,6.0,0.0,3.0,1.0,3.0,2.0,0.0,0.29100000000000004
458676,2017,PIT,6.0,16.0,6.0,10.0,10.0,10.0,18.0,1.0,13.0,1.0,11.0,12.0,0.0,0.3271578947368421
458676,2020,MIL,28.0,34.0,17.0,41.0,25.0,29.0,65.0,6.0,38.0,4.0,25.0,43.0,4.0,0.3813333333333333
458676,2021,MIL,19.0,15.0,7.0,14.0,22.0,12.0,21.0,11.0,18.0,2.0,6.0,16.0,2.0,0.5161272727272728
458677,2015,NYY,28.0,71.0,13.0,44.0,41.0,53.0,59.0,6.0,39.0,13.0,56.0,34.0,6.0,0.35912987012987013
458677,2016,DET,30.0,95.0,14.0,29.0,34.0,60.0,66.0,8.0,43.0,6.0,66.0,35.0,7.0,0.3218121212121212
458677,2017,CHC,8.0,17.0,8.0,13.0,13.0,18.0,14.0,0.0,19.0,3.0,8.0,15.0,0.0,0.35331111111111113
458677,2017,DET,25.0,33.0,11.0,17.0,19.0,31.0,32.0,6.0,13.0,5.0,25.0,32.0,5.0,0.32006976744186044
458677,2018,CHC,34.0,50.0,12.0,38.0,43.0,37.0,50.0,9.0,41.0,8.0,32.0,42.0,0.0,0.3799848484848485
458677,2019,NYM,20.0,53.0,3.0,25.0,25.0,40.0,36.0,5.0,20.0,4.0,42.0,22.0,7.0,0.31182
458677,2020,NYM,10.0,25.0,6.0,12.0,14.0,20.0,19.0,3.0,12.0,3.0,18.0,13.0,4.0,0.3367169811320755
458677,2021,CIN,14.0,23.0,3.0,5.0,19.0,14.0,12.0,3.0,10.0,0.0,17.0,13.0,2.0,0.3236
458677,2021,NYY,18.0,25.0,9.0,5.0,12.0,20.0,24.0,5.0,11.0,1.0,18.0,15.0,6.0,0.3652678571428571
458677,2022,CIN,0.0,3.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.41183333333333333
458678,2015,SF,13.0,23.0,5.0,15.0,10.0,20.0,26.0,2.0,15.0,2.0,14.0,19.0,4.0,0.3415714285714286
458678,2016,SF,8.0,7.0,0.0,5.0,3.0,8.0,9.0,5.0,3.0,0.0,7.0,5.0,0.0,0.5370999999999999
458681,2015,STL,110.0,236.0,39.0,126.0,157.0,164.0,171.0,25.0,119.0,27.0,169.0,115.0,18.0,0.35494291754756874
458681,2017,STL,127.0,243.0,40.0,125.0,141.0,178.0,204.0,31.0,124.0,26.0,175.0,138.0,29.0,0.3482925430210325
458681,2018,MIN,55.0,154.0,14.0,78.0,84.0,87.0,129.0,18.0,77.0,17.0,116.0,52.0,19.0,0.36635451505016725
458681,2018,NYY,28.0,74.0,15.0,39.0,45.0,62.0,49.0,1.0,40.0,13.0,56.0,36.0,10.0,0.32416666666666666
458681,2019,TEX,134.0,229.0,42.0,157.0,158.0,174.0,228.0,33.0,136.0,35.0,174.0,144.0,22.0,0.35780882352941173
458681,2020,TEX,64.0,83.0,21.0,56.0,73.0,68.0,82.0,12.0,46.0,13.0,62.0,83.0,8.0,0.3298303571428572
458681,2021,CWS,125.0,166.0,38.0,87.0,121.0,123.0,172.0,24.0,84.0,23.0,123.0,129.0,18.0,0.3156159600997506
458681,2022,CWS,96.0,153.0,24.0,86.0,97.0,93.0,169.0,24.0,89.0,22.0,112.0,96.0,15.0,0.3645754189944134
458690,2015,PIT,1.0,6.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,0.299
458690,2017,CWS,13.0,38.0,0.0,9.0,20.0,13.0,26.0,4.0,11.0,3.0,29.0,8.0,5.0,0.37276666666666664
458690,2018,CWS,27.0,95.0,9.0,40.0,49.0,48.0,74.0,15.0,50.0,6.0,68.0,29.0,2.0,0.3869588235294118
458708,2015,CLE,48.0,71.0,14.0,51.0,50.0,45.0,89.0,21.0,35.0,11.0,51.0,60.0,5.0,0.40480327868852456
458708,2016,CLE,128.0,260.0,30.0,166.0,162.0,143.0,258.0,42.0,148.0,31.0,193.0,131.0,19.0,0.38927482269503544
458708,2017,CLE,103.0,190.0,30.0,135.0,145.0,98.0,209.0,32.0,129.0,29.0,140.0,108.0,10.0,0.42356919642857144
458708,2018,CLE,79.0,82.0,24.0,74.0,77.0,62.0,117.0,27.0,69.0,13.0,59.0,77.0,5.0,0.436404
458708,2019,ATL,79.0,92.0,22.0,69.0,74.0,70.0,118.0,17.0,64.0,19.0,66.0,85.0,6.0,0.3645175097276265
458708,2020,ATL,30.0,46.0,12.0,30.0,31.0,28.0,59.0,14.0,30.0,5.0,32.0,34.0,3.0,0.4003050847457627
458708,2021,ATL,54.0,60.0,14.0,47.0,49.0,43.0,83.0,15.0,51.0,10.0,41.0,54.0,3.0,0.40955172413793106
458730,2015,NYM,15.0,45.0,2.0,20.0,22.0,25.0,35.0,1.0,28.0,2.0,31.0,15.0,1.0,0.32043589743589745
458730,2016,DET,2.0,9.0,2.0,5.0,7.0,6.0,5.0,1.0,4.0,1.0,7.0,4.0,0.0,0.3709411764705882
458919,2015,CIN,22.0,110.0,8.0,55.0,54.0,54.0,87.0,4.0,41.0,6.0,81.0,34.0,11.0,0.3020734463276836
458919,2015,LAA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.076
458924,2018,ATL,4.0,43.0,0.0,13.0,12.0,12.0,36.0,2.0,14.0,2.0,34.0,5.0,0.0,0.31987719298245615
458924,2018,TB,4.0,29.0,1.0,7.0,11.0,8.0,17.0,1.0,6.0,3.0,25.0,5.0,1.0,0.289
458924,2019,ATL,4.0,8.0,1.0,3.0,7.0,1.0,8.0,4.0,4.0,0.0,5.0,2.0,1.0,0.5945625
458924,2019,WSH,1.0,8.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,7.0,1.0,0.0,0.20533333333333334
459429,2015,TB,27.0,35.0,8.0,20.0,27.0,25.0,38.0,5.0,21.0,8.0,27.0,27.0,1.0,0.33947191011235955
459429,2016,COL,35.0,61.0,8.0,44.0,36.0,53.0,55.0,13.0,39.0,6.0,46.0,37.0,3.0,0.4317361111111111
459429,2017,COL,39.0,62.0,14.0,39.0,42.0,53.0,54.0,8.0,41.0,12.0,39.0,44.0,9.0,0.33419607843137256
459429,2018,COL,42.0,68.0,11.0,41.0,29.0,64.0,59.0,11.0,45.0,11.0,49.0,44.0,1.0,0.3914099378881988
459429,2019,COL,41.0,48.0,9.0,33.0,29.0,43.0,59.0,13.0,27.0,9.0,37.0,41.0,4.0,0.3807709923664122
459429,2020,LAD,13.0,17.0,3.0,10.0,15.0,18.0,10.0,4.0,10.0,4.0,12.0,12.0,1.0,0.3964186046511628
459429,2021,SF,56.0,61.0,15.0,37.0,58.0,61.0,50.0,11.0,36.0,9.0,44.0,62.0,7.0,0.3331420118343195
459429,2022,MIL,9.0,6.0,2.0,3.0,5.0,9.0,6.0,2.0,4.0,0.0,4.0,10.0,0.0,0.29855
459429,2022,SF,27.0,23.0,8.0,21.0,29.0,25.0,25.0,11.0,20.0,6.0,17.0,25.0,0.0,0.4535822784810126
459429,2022,WSH,12.0,7.0,4.0,4.0,4.0,12.0,11.0,2.0,2.0,4.0,4.0,13.0,2.0,0.2454814814814815
459967,2015,CIN,8.0,36.0,3.0,14.0,20.0,15.0,26.0,1.0,15.0,3.0,30.0,11.0,0.0,0.3156
459987,2015,LAA,27.0,78.0,8.0,47.0,35.0,39.0,84.0,3.0,49.0,7.0,58.0,34.0,3.0,0.3533506493506493
459987,2016,TEX,40.0,72.0,10.0,42.0,50.0,39.0,75.0,13.0,33.0,13.0,58.0,41.0,6.0,0.3780426829268293
460008,2015,BOS,7.0,18.0,1.0,11.0,10.0,9.0,18.0,1.0,10.0,4.0,13.0,7.0,1.0,0.3749166666666667
460024,2015,KC,34.0,56.0,20.0,38.0,51.0,38.0,59.0,9.0,34.0,5.0,44.0,47.0,7.0,0.3293082191780822
460024,2016,KC,37.0,38.0,6.0,18.0,29.0,28.0,42.0,11.0,27.0,8.0,20.0,29.0,4.0,0.42104040404040405
460059,2015,MIN,104.0,301.0,26.0,140.0,172.0,184.0,215.0,26.0,159.0,22.0,232.0,98.0,21.0,0.3660394265232975
460059,2016,DET,61.0,226.0,26.0,120.0,124.0,118.0,161.0,24.0,120.0,20.0,172.0,69.0,22.0,0.3789016393442623
460059,2017,CWS,79.0,199.0,26.0,91.0,116.0,94.0,173.0,30.0,82.0,17.0,162.0,83.0,19.0,0.3699821882951654
460060,2018,CIN,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4303333333333333
460077,2016,KC,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.4053333333333333
460077,2018,KC,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.555
460077,2020,COL,2.0,4.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.6188571428571429
460086,2019,KC,3.0,7.0,2.0,3.0,5.0,2.0,8.0,1.0,4.0,1.0,6.0,3.0,0.0,0.3712
460156,2015,TB,57.0,69.0,17.0,40.0,55.0,49.0,79.0,14.0,37.0,12.0,49.0,65.0,3.0,0.3596722222222222
460269,2016,CLE,3.0,2.0,3.0,5.0,3.0,4.0,6.0,3.0,3.0,1.0,2.0,4.0,0.0,0.5686153846153846
460269,2017,MIN,9.0,6.0,3.0,4.0,7.0,5.0,10.0,3.0,2.0,4.0,4.0,8.0,1.0,0.38477272727272727
460269,2018,CHC,2.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.3455
460269,2018,MIN,4.0,2.0,0.0,2.0,1.0,1.0,6.0,3.0,1.0,0.0,1.0,2.0,1.0,0.8075
460283,2015,NYM,1.0,6.0,0.0,4.0,3.0,1.0,7.0,0.0,1.0,1.0,7.0,1.0,1.0,0.35763636363636364
460283,2016,NYM,25.0,52.0,7.0,26.0,35.0,31.0,43.0,3.0,24.0,8.0,36.0,29.0,7.0,0.3359906542056075
460283,2017,NYM,32.0,51.0,11.0,26.0,26.0,37.0,55.0,4.0,30.0,3.0,32.0,38.0,12.0,0.30504201680672266
460283,2018,NYM,42.0,27.0,18.0,33.0,29.0,36.0,53.0,8.0,25.0,11.0,20.0,52.0,4.0,0.34090000000000004
460283,2019,ATL,25.0,25.0,7.0,29.0,25.0,19.0,41.0,9.0,21.0,8.0,14.0,27.0,6.0,0.4308941176470588
460576,2018,TB,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016
460701,2015,CHC,23.0,53.0,10.0,33.0,32.0,37.0,50.0,4.0,36.0,4.0,38.0,31.0,2.0,0.3265130434782609
460701,2016,PHI,6.0,6.0,0.0,6.0,4.0,7.0,7.0,1.0,5.0,0.0,4.0,6.0,0.0,0.4440625
461325,2015,NYM,33.0,23.0,14.0,26.0,23.0,36.0,37.0,6.0,22.0,6.0,14.0,40.0,2.0,0.3618777777777778
461325,2015,OAK,40.0,23.0,14.0,29.0,27.0,30.0,46.0,5.0,22.0,6.0,19.0,50.0,2.0,0.29615384615384616
461325,2016,ARI,21.0,32.0,12.0,29.0,19.0,29.0,45.0,7.0,16.0,11.0,21.0,31.0,4.0,0.3595111111111111
461325,2016,NYY,20.0,22.0,17.0,10.0,10.0,25.0,34.0,1.0,15.0,4.0,15.0,32.0,1.0,0.2436764705882353
461325,2017,CWS,8.0,8.0,3.0,8.0,6.0,8.0,13.0,0.0,5.0,3.0,6.0,11.0,2.0,0.2614444444444444
461325,2017,HOU,6.0,13.0,6.0,11.0,9.0,7.0,18.0,2.0,11.0,3.0,8.0,9.0,2.0,0.3955142857142857
461325,2017,NYY,34.0,34.0,8.0,20.0,26.0,28.0,37.0,7.0,18.0,10.0,14.0,33.0,11.0,0.363258064516129
461325,2018,TOR,69.0,38.0,27.0,41.0,48.0,53.0,63.0,12.0,34.0,18.0,27.0,76.0,5.0,0.3580406976744186
461325,2019,CLE,50.0,51.0,24.0,30.0,31.0,44.0,79.0,12.0,25.0,7.0,36.0,64.0,6.0,0.3151333333333334
461325,2020,MIN,22.0,20.0,8.0,18.0,18.0,18.0,32.0,6.0,13.0,6.0,14.0,26.0,3.0,0.3506029411764706
461325,2021,ARI,32.0,21.0,6.0,17.0,21.0,22.0,33.0,9.0,16.0,5.0,17.0,27.0,2.0,0.40692105263157896
461325,2022,WSH,6.0,7.0,0.0,4.0,6.0,3.0,8.0,1.0,1.0,2.0,5.0,6.0,2.0,0.2526470588235294
461815,2015,CLE,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.1593333333333333
461829,2015,WSH,76.0,285.0,19.0,136.0,148.0,161.0,207.0,25.0,125.0,29.0,205.0,92.0,21.0,0.3504647887323944
461829,2016,WSH,98.0,258.0,23.0,147.0,144.0,164.0,218.0,31.0,133.0,33.0,191.0,97.0,13.0,0.3765823293172691
461829,2017,WSH,115.0,264.0,49.0,125.0,147.0,148.0,250.0,27.0,130.0,25.0,185.0,144.0,29.0,0.3396074074074074
461829,2018,MIL,15.0,31.0,7.0,15.0,19.0,22.0,27.0,3.0,11.0,6.0,26.0,20.0,1.0,0.3173731343283582
461829,2018,WSH,96.0,211.0,32.0,109.0,113.0,121.0,195.0,27.0,119.0,29.0,156.0,99.0,12.0,0.3751131221719457
461829,2019,MIL,54.0,118.0,13.0,66.0,81.0,63.0,107.0,16.0,62.0,13.0,88.0,48.0,5.0,0.3668232758620689
461829,2020,CWS,19.0,42.0,6.0,30.0,28.0,29.0,40.0,7.0,26.0,8.0,35.0,17.0,3.0,0.40353124999999995
461833,2015,MIN,136.0,198.0,44.0,161.0,137.0,173.0,209.0,41.0,164.0,33.0,147.0,136.0,11.0,0.41818796992481205
461833,2016,MIN,59.0,77.0,17.0,59.0,66.0,58.0,87.0,17.0,63.0,14.0,49.0,62.0,6.0,0.42719431279620856
461833,2017,MIN,61.0,58.0,14.0,59.0,42.0,42.0,68.0,19.0,46.0,16.0,47.0,61.0,2.0,0.41635602094240837
461833,2018,MIN,15.0,10.0,2.0,14.0,12.0,14.0,15.0,8.0,12.0,3.0,4.0,12.0,1.0,0.5683
461833,2018,SD,28.0,21.0,3.0,16.0,24.0,15.0,29.0,11.0,16.0,5.0,15.0,20.0,1.0,0.5145735294117647
461865,2016,DET,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.045
461865,2017,DET,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.42725
461865,2018,SEA,4.0,4.0,4.0,2.0,1.0,7.0,6.0,1.0,5.0,0.0,1.0,6.0,1.0,0.36492857142857144
461865,2021,CHC,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.573
461872,2015,CLE,10.0,17.0,0.0,17.0,18.0,10.0,16.0,1.0,18.0,6.0,15.0,4.0,0.0,0.4403636363636364
461872,2016,NYY,22.0,39.0,13.0,11.0,16.0,26.0,37.0,8.0,13.0,2.0,32.0,27.0,3.0,0.3347294117647059
461872,2017,CWS,30.0,49.0,14.0,28.0,46.0,32.0,39.0,2.0,31.0,3.0,39.0,42.0,3.0,0.2912
461872,2017,MIL,17.0,34.0,4.0,12.0,18.0,22.0,25.0,6.0,9.0,2.0,27.0,19.0,3.0,0.35300000000000004
461872,2018,NYM,22.0,22.0,3.0,23.0,18.0,22.0,27.0,5.0,19.0,5.0,18.0,21.0,1.0,0.41743478260869565
461872,2019,ATL,22.0,57.0,11.0,26.0,21.0,36.0,59.0,7.0,35.0,6.0,35.0,27.0,5.0,0.35226956521739133
461872,2019,SEA,7.0,17.0,2.0,13.0,12.0,12.0,15.0,7.0,7.0,5.0,13.0,6.0,1.0,0.4924358974358974
461872,2021,ARI,3.0,6.0,1.0,6.0,4.0,7.0,5.0,1.0,4.0,1.0,5.0,4.0,1.0,0.44725
461872,2021,KC,8.0,7.0,1.0,13.0,7.0,7.0,15.0,5.0,5.0,2.0,6.0,10.0,1.0,0.4957241379310345
462089,2015,ATL,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017
462136,2015,TOR,158.0,181.0,77.0,117.0,131.0,179.0,223.0,28.0,102.0,30.0,141.0,215.0,9.0,0.31610666666666665
462136,2016,TOR,133.0,169.0,79.0,108.0,128.0,143.0,218.0,36.0,111.0,20.0,111.0,177.0,17.0,0.34469067796610164
462136,2017,TOR,165.0,174.0,86.0,131.0,114.0,155.0,223.0,39.0,121.0,28.0,123.0,219.0,22.0,0.3512355072463768
